trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
11,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-28 18:45:00+00:00,142.5256,142.3326,0.5882,2024-04-28 18:45:00+00:00,143.83,2024-04-28 19:30:00+00:00,142.78,0.0044,0.0,2024-04-28 19:45:00+00:00,142.8514,66.307149,9472.07,142.215,142.215,0,2024-04-28 20:00:00+00:00,141.8469,STOP_LOSS,1,-66.6,7.5777,7.5244,18.8442,-81.71,-1.936
12,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-05-05 09:15:00+00:00,63610.5885,63531.54,187.8718,2024-05-05 09:15:00+00:00,63674.12,2024-05-05 09:30:00+00:00,63661.2,1.2615,0.0,2024-05-05 09:45:00+00:00,63693.0306,0.147444,9391.18,63493.9656,63637.7371,5,2024-05-05 12:30:00+00:00,63542.2804,TRAILING_STOP,11,-22.23,7.5129,7.4952,18.749,-37.24,-1.269
13,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-05-22 14:45:00+00:00,69912.3128,69873.0188,296.5313,2024-05-22 14:45:00+00:00,70114.63,2024-05-22 15:00:00+00:00,69972.64,21.0272,0.0,2024-05-22 15:15:00+00:00,70007.6163,0.133619,9354.32,69813.7125,70114.8753,7,2024-05-22 17:30:00+00:00,70009.703,TRAILING_STOP,9,0.28,7.4835,7.4837,18.7091,-14.69,-0.567
14,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-05-23 21:30:00+00:00,3810.793,3774.3855,81.0961,2024-05-23 21:30:00+00:00,3831.98,2024-05-23 21:45:00+00:00,3843.4,2.837,0.0,2024-05-23 22:00:00+00:00,3845.3217,0.541224,2081.18,3758.1663,3758.1663,0,2024-05-23 23:30:00+00:00,3752.529,STOP_LOSS,6,-50.22,1.6649,1.6248,4.087,-53.51,-1.134
15,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-05-28 22:00:00+00:00,169.048,168.661,0.7765,2024-05-28 22:00:00+00:00,169.34,2024-05-28 22:15:00+00:00,169.57,0.072,0.0,2024-05-28 22:30:00+00:00,169.6548,40.817398,6924.87,168.5057,168.5057,0,2024-05-28 23:00:00+00:00,168.2529,STOP_LOSS,2,-57.22,5.5399,5.4941,13.7639,-68.25,-1.455
16,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-07-20 14:15:00+00:00,591.045,590.679,1.8803,2024-07-20 14:15:00+00:00,591.8,2024-07-20 14:30:00+00:00,592.9,0.055,0.0,2024-07-20 14:45:00+00:00,593.0964,15.544231,9219.23,590.3029,593.4194,2,2024-07-20 16:45:00+00:00,592.5293,TRAILING_STOP,8,-8.82,7.3754,7.3683,18.4252,-23.56,-0.543
17,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-07-21 19:45:00+00:00,596.885,595.199,3.6011,2024-07-21 19:45:00+00:00,597.7,2024-07-21 20:00:00+00:00,597.9,0.115,0.0,2024-07-21 20:15:00+00:00,598.1989,12.48438,7468.14,594.4788,601.2765,15,2024-07-22 01:15:00+00:00,600.3746,TRAILING_STOP,20,27.16,5.9745,5.9962,14.977,15.19,0.327
18,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-08-21 13:45:00+00:00,59410.7534,59375.4116,334.8855,2024-08-21 13:45:00+00:00,59928.0,2024-08-21 14:00:00+00:00,59548.01,8.4366,0.0,2024-08-21 14:15:00+00:00,59577.774,0.154604,9210.94,59308.4345,59308.4345,0,2024-08-21 14:45:00+00:00,59219.4719,STOP_LOSS,2,-55.39,7.3688,7.3244,18.3388,-70.09,-1.683
19,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-08-21 15:30:00+00:00,59494.0175,59320.21,380.63,2024-08-21 15:30:00+00:00,59731.99,2024-08-21 15:45:00+00:00,59511.8,17.7725,0.0,2024-08-21 16:00:00+00:00,59541.5459,0.153532,9141.56,59244.084,61130.376,15,2024-08-21 20:45:00+00:00,61038.6804,TRAILING_STOP,19,229.86,7.3132,7.4971,18.6279,215.05,4.709
20,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-09-09 10:30:00+00:00,129.2976,129.0747,0.6084,2024-09-09 10:30:00+00:00,129.98,2024-09-09 11:30:00+00:00,129.52,0.0224,0.0,2024-09-09 11:45:00+00:00,129.5948,72.182341,9354.45,128.953,128.953,0,2024-09-09 12:15:00+00:00,128.7596,STOP_LOSS,2,-60.28,7.4836,7.4353,18.6185,-75.2,-1.623
21,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-09-13 00:15:00+00:00,541.939,541.265,1.6953,2024-09-13 00:15:00+00:00,544.0,2024-09-13 01:30:00+00:00,542.2,0.161,0.0,2024-09-13 01:45:00+00:00,542.371,17.110061,9280.0,540.9259,543.5617,4,2024-09-13 03:00:00+00:00,542.7464,TRAILING_STOP,5,6.42,7.424,7.4291,18.5696,-8.43,-0.341
22,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-09-18 20:30:00+00:00,60092.8827,59893.9188,461.9543,2024-09-18 20:30:00+00:00,60181.81,2024-09-18 20:45:00+00:00,60230.01,27.3873,0.0,2024-09-18 21:00:00+00:00,60260.125,0.102108,6153.06,59801.5279,61851.6907,8,2024-09-19 01:00:00+00:00,61758.9132,TRAILING_STOP,16,153.04,4.9224,5.0449,12.5357,143.07,3.055
23,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-12-14 06:30:00+00:00,3916.0595,3912.4511,9.1595,2024-12-14 06:30:00+00:00,3926.9,2024-12-14 08:15:00+00:00,3924.2,0.8505,0.0,2024-12-14 08:30:00+00:00,3926.1621,2.397582,9413.3,3910.6192,3910.6192,0,2024-12-14 10:00:00+00:00,3904.7533,STOP_LOSS,6,-51.33,7.5306,7.4896,18.7496,-66.35,-1.78
24,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-12-25 17:30:00+00:00,197.8938,197.542,1.164,2024-12-25 17:30:00+00:00,198.45,2024-12-25 18:45:00+00:00,198.28,0.0162,0.0,2024-12-25 19:00:00+00:00,198.3691,44.540229,8835.41,197.3092,198.3554,2,2024-12-25 20:30:00+00:00,198.0579,TRAILING_STOP,6,-13.86,7.0683,7.0572,17.65,-27.99,-0.593
25,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-01-16 16:00:00+00:00,709.839,709.1066,3.7415,2025-01-16 16:00:00+00:00,711.1,2025-01-16 16:15:00+00:00,712.65,0.261,0.0,2025-01-16 16:30:00+00:00,713.0063,10.126923,7220.56,708.3583,708.3583,0,2025-01-16 22:30:00+00:00,707.2958,STOP_LOSS,24,-57.83,5.7764,5.7302,14.3544,-69.34,-1.473
26,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-02-20 19:30:00+00:00,2736.4794,2730.9007,13.9774,2025-02-20 19:30:00+00:00,2751.68,2025-02-20 21:15:00+00:00,2738.19,0.0206,0.0,2025-02-20 21:30:00+00:00,2739.5691,3.376902,9251.26,2728.1052,2728.1052,0,2025-02-20 21:45:00+00:00,2723.3988,STOP_LOSS,1,-54.61,7.401,7.3573,18.4206,-69.36,-1.792
27,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-02-21 01:30:00+00:00,2737.5128,2735.59,8.4609,2025-02-21 01:30:00+00:00,2740.11,2025-02-21 02:00:00+00:00,2742.99,0.6272,0.0,2025-02-21 02:15:00+00:00,2744.3715,3.34597,9182.59,2733.8978,2733.8978,0,2025-02-21 02:30:00+00:00,2729.797,STOP_LOSS,1,-48.77,7.3461,7.3071,18.292,-63.42,-1.81
28,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-03-02 04:15:00+00:00,2218.072,2213.393,11.5694,2025-03-02 04:15:00+00:00,2233.62,2025-03-02 06:15:00+00:00,2230.88,0.128,0.0,2025-03-02 06:30:00+00:00,2231.9954,2.20209,4915.06,2211.0791,2211.0791,0,2025-03-02 08:00:00+00:00,2207.7625,STOP_LOSS,6,-53.36,3.932,3.8894,9.7501,-61.18,-1.328
29,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-03-12 21:30:00+00:00,125.3304,124.8337,1.1014,2025-03-12 21:30:00+00:00,125.82,2025-03-12 21:45:00+00:00,125.82,0.1096,0.0,2025-03-12 22:00:00+00:00,125.8729,36.327121,4572.6,124.6134,125.4385,3,2025-03-13 02:45:00+00:00,125.2503,TRAILING_STOP,19,-22.62,3.6581,3.64,9.1113,-29.91,-0.654
30,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-03-15 11:45:00+00:00,1922.519,1920.4612,4.5721,2025-03-15 11:45:00+00:00,1929.0,2025-03-15 13:00:00+00:00,1927.47,0.031,0.0,2025-03-15 13:15:00+00:00,1928.4337,4.682356,9029.61,1919.5468,1936.052,10,2025-03-15 18:30:00+00:00,1933.148,TRAILING_STOP,21,22.07,7.2237,7.2413,18.0923,7.61,0.183
31,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-03-25 19:30:00+00:00,2070.701,2067.2614,8.2722,2025-03-25 19:30:00+00:00,2074.75,2025-03-25 20:30:00+00:00,2072.73,0.099,0.0,2025-03-25 20:45:00+00:00,2073.7664,4.357842,9037.15,2065.607,2065.607,0,2025-03-25 21:00:00+00:00,2061.4132,STOP_LOSS,1,-53.83,7.2297,7.1867,17.9935,-68.25,-1.919
32,BTCUSDT,LONG,spot,STRICT_SUPPORT,2025-04-14 03:30:00+00:00,84386.2879,84186.0804,440.6336,2025-04-14 03:30:00+00:00,84663.24,2025-04-14 04:15:00+00:00,84814.91,28.9621,0.0,2025-04-14 04:30:00+00:00,84857.3175,0.059656,5062.28,84097.9537,84097.9537,0,2025-04-14 12:30:00+00:00,85104.1267,TIME_EXIT_8H,32,14.72,4.0498,4.0616,5.0696,6.61,0.146
33,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-04-18 11:00:00+00:00,589.3887,589.0345,1.1261,2025-04-18 11:00:00+00:00,589.94,2025-04-18 11:15:00+00:00,590.08,0.0313,0.0,2025-04-18 11:30:00+00:00,590.365,15.204365,8976.13,588.8093,594.6386,25,2025-04-18 19:15:00+00:00,593.7466,TRAILING_STOP,31,51.41,7.1809,7.222,18.0294,37.01,1.565
34,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-04-24 02:00:00+00:00,1794.4935,1792.7596,8.396,2025-04-24 02:00:00+00:00,1798.82,2025-04-24 02:15:00+00:00,1797.81,0.0165,0.0,2025-04-24 02:30:00+00:00,1798.7189,5.010659,9012.77,1791.0804,1791.0804,0,2025-04-24 02:45:00+00:00,1782.8916,STOP_LOSS,1,-79.31,7.2102,7.1468,17.9066,-93.66,-2.447
35,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-04-25 01:00:00+00:00,1765.5235,1763.5842,7.8215,2025-04-25 01:00:00+00:00,1781.49,2025-04-25 01:30:00+00:00,1771.83,0.4765,0.0,2025-04-25 01:45:00+00:00,1772.7259,4.20798,7459.59,1762.0199,1762.0199,0,2025-04-25 02:00:00+00:00,1759.3769,STOP_LOSS,1,-56.17,5.9677,5.9227,14.8349,-68.06,-1.511
36,BTCUSDT,LONG,spot,STRICT_SUPPORT,2025-05-16 15:45:00+00:00,103778.5192,103658.5486,338.3437,2025-05-16 15:45:00+00:00,104183.33,2025-05-16 17:45:00+00:00,103867.96,1.4808,0.0,2025-05-16 18:00:00+00:00,103919.894,0.085187,8852.66,103590.8799,103590.8799,0,2025-05-16 19:15:00+00:00,103435.4935,STOP_LOSS,5,-41.26,7.0821,7.0491,17.6434,-55.4,-1.976
37,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-05-28 20:15:00+00:00,685.1455,684.8906,2.0168,2025-05-28 20:15:00+00:00,686.28,2025-05-28 22:15:00+00:00,685.9,0.0345,0.0,2025-05-28 22:30:00+00:00,686.2429,12.820266,8797.82,684.4872,688.3781,10,2025-05-29 02:15:00+00:00,687.3455,TRAILING_STOP,15,14.14,7.0383,7.0496,17.6168,0.05,0.002
38,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-06-24 20:45:00+00:00,144.3354,144.0199,0.8025,2025-06-24 20:45:00+00:00,145.07,2025-06-24 22:15:00+00:00,144.81,0.0646,0.0,2025-06-24 22:30:00+00:00,144.8924,43.014005,6232.4,143.8594,145.0661,3,2025-06-25 00:30:00+00:00,144.8485,TRAILING_STOP,8,-1.89,4.9859,4.9844,12.462,-11.86,-0.267
39,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-06-25 18:30:00+00:00,645.1388,644.5332,1.3331,2025-06-25 18:30:00+00:00,645.64,2025-06-25 18:45:00+00:00,645.66,0.1012,0.0,2025-06-25 19:00:00+00:00,645.9828,13.601175,8786.13,644.2666,646.5789,1,2025-06-25 21:30:00+00:00,645.6091,TRAILING_STOP,10,-5.08,7.0289,7.0248,17.5646,-19.14,-0.82
40,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-07-20 01:00:00+00:00,176.9008,176.7535,0.8992,2025-07-20 01:00:00+00:00,179.28,2025-07-20 02:30:00+00:00,177.5,0.0692,0.0,2025-07-20 02:45:00+00:00,177.5988,43.194543,7671.3,176.5737,177.2514,4,2025-07-20 05:00:00+00:00,176.9855,TRAILING_STOP,9,-26.49,6.137,6.1158,15.3029,-38.74,-0.875
41,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-07-26 22:00:00+00:00,3741.686,3738.256,11.1886,2025-07-26 22:00:00+00:00,3758.42,2025-07-26 22:30:00+00:00,3751.36,0.724,0.0,2025-07-26 22:45:00+00:00,3753.2257,2.325686,8728.83,3736.0183,3736.0183,0,2025-07-27 00:00:00+00:00,3730.4143,STOP_LOSS,5,-53.05,6.9831,6.9406,17.3781,-66.98,-1.674
42,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-08-25 02:45:00+00:00,207.0163,206.5465,2.3339,2025-08-25 02:45:00+00:00,212.55,2025-08-25 04:15:00+00:00,207.74,0.0437,0.0,2025-08-25 04:30:00+00:00,207.8539,24.659793,5125.63,206.0797,206.0797,0,2025-08-25 05:00:00+00:00,205.7706,STOP_LOSS,2,-51.37,4.1005,4.0594,10.1742,-59.53,-1.361
43,BTCUSDT,LONG,spot,STRICT_SUPPORT,2025-09-08 06:45:00+00:00,111108.406,111059.255,138.3561,2025-09-08 06:45:00+00:00,111113.26,2025-09-08 07:00:00+00:00,111266.1,4.844,0.0,2025-09-08 07:15:00+00:00,111321.733,0.077286,8603.58,111031.5838,111776.6673,13,2025-09-08 11:30:00+00:00,111609.0023,TRAILING_STOP,17,22.2,6.8829,6.9006,17.2405,8.42,0.375
44,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-09-17 19:45:00+00:00,4500.2463,4483.3625,38.6936,2025-09-17 19:45:00+00:00,4517.62,2025-09-17 20:30:00+00:00,4509.53,2.8437,0.0,2025-09-17 20:45:00+00:00,4511.7848,1.202803,5426.79,4475.6238,4612.1091,21,2025-09-18 04:00:00+00:00,4605.191,TRAILING_STOP,29,112.35,4.3414,4.4313,11.0221,103.58,2.381
45,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-09-17 19:45:00+00:00,235.7629,234.7815,2.4947,2025-09-17 19:45:00+00:00,238.74,2025-09-17 21:00:00+00:00,238.05,0.2471,0.0,2025-09-17 21:15:00+00:00,238.169,11.193234,2665.88,234.2826,245.9237,23,2025-09-18 04:15:00+00:00,245.5548,TRAILING_STOP,28,82.67,2.1327,2.1988,5.4558,78.34,1.801
46,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-09-24 09:15:00+00:00,1016.745,1014.8637,3.9974,2025-09-24 09:15:00+00:00,1027.0,2025-09-24 11:15:00+00:00,1016.88,0.035,0.0,2025-09-24 11:30:00+00:00,1017.3784,8.641831,8792.01,1014.0642,1014.0642,0,2025-09-24 11:45:00+00:00,1012.5431,STOP_LOSS,1,-41.79,7.0336,7.0002,17.5213,-55.82,-1.949
47,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-11-08 20:00:00+00:00,994.2866,992.9205,4.8734,2025-11-08 20:00:00+00:00,996.96,2025-11-08 21:00:00+00:00,994.96,0.2034,0.0,2025-11-08 21:15:00+00:00,995.4675,8.776531,8736.75,991.9458,991.9458,0,2025-11-08 23:30:00+00:00,990.4579,STOP_LOSS,9,-43.97,6.9894,6.9542,17.4076,-57.91,-1.874
48,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-11-11 02:45:00+00:00,167.624,167.0846,1.5106,2025-11-11 02:45:00+00:00,170.28,2025-11-11 04:30:00+00:00,167.93,0.076,0.0,2025-11-11 04:45:00+00:00,168.004,35.887021,6029.16,166.7825,166.7825,0,2025-11-11 05:00:00+00:00,166.5323,STOP_LOSS,1,-52.81,4.8233,4.7811,11.9791,-62.42,-1.424
49,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-11-24 02:00:00+00:00,847.5086,845.9762,5.1727,2025-11-24 02:00:00+00:00,849.28,2025-11-24 02:15:00+00:00,849.61,0.1114,0.0,2025-11-24 02:30:00+00:00,850.0248,8.562289,7278.16,844.9417,844.9417,0,2025-11-24 03:00:00+00:00,843.6742,STOP_LOSS,2,-54.38,5.8225,5.779,14.4748,-65.98,-1.516
50,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-11-24 04:45:00+00:00,2822.1475,2819.8229,21.1717,2025-11-24 04:45:00+00:00,2824.81,2025-11-24 05:00:00+00:00,2879.61,0.5725,0.0,2025-11-24 05:15:00+00:00,2881.0498,0.659833,1901.01,2815.5886,2815.5886,0,2025-11-24 09:00:00+00:00,2811.3652,STOP_LOSS,15,-45.98,1.5208,1.484,3.7331,-48.99,-1.134
51,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-11-28 13:30:00+00:00,893.1709,892.412,2.7602,2025-11-28 13:30:00+00:00,893.69,2025-11-28 14:30:00+00:00,894.91,0.0791,0.0,2025-11-28 14:45:00+00:00,895.3474,9.497781,8503.81,891.86,897.962,3,2025-11-28 16:00:00+00:00,896.6151,TRAILING_STOP,5,12.04,6.8031,6.8127,17.0257,-1.58,-0.048
52,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-12-20 14:30:00+00:00,126.2232,126.0902,0.3339,2025-12-20 14:30:00+00:00,126.24,2025-12-20 14:45:00+00:00,126.37,0.0068,0.0,2025-12-20 15:00:00+00:00,126.4432,67.241688,8502.25,126.0234,126.0234,0,2025-12-20 15:15:00+00:00,125.8344,STOP_LOSS,1,-40.94,6.8018,6.7691,16.9431,-54.51,-1.931
53,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-01-06 20:30:00+00:00,3240.9526,3234.7166,13.9926,2026-01-06 20:30:00+00:00,3245.96,2026-01-06 20:45:00+00:00,3241.71,0.7574,0.0,2026-01-06 21:00:00+00:00,3243.3409,2.604811,8448.29,3231.9181,3268.084,3,2026-01-06 22:30:00+00:00,3263.1819,TRAILING_STOP,6,51.68,6.7586,6.8,16.9741,38.12,1.281
54,SOLUSDT,LONG,spot,STRICT_SUPPORT,2026-01-12 17:00:00+00:00,141.0635,140.643,0.9664,2026-01-12 17:00:00+00:00,143.01,2026-01-12 17:30:00+00:00,141.8,0.0865,0.0,2026-01-12 17:45:00+00:00,141.8709,30.157184,4278.43,140.4497,140.4497,0,2026-01-12 20:30:00+00:00,140.239,STOP_LOSS,11,-49.21,3.4227,3.3834,8.483,-56.02,-1.307
55,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-02-07 17:15:00+00:00,2049.42,2039.0414,24.4868,2026-02-07 17:15:00+00:00,2055.86,2026-02-07 17:30:00+00:00,2068.35,1.81,0.0,2026-02-07 17:45:00+00:00,2069.3942,1.207901,2499.62,2034.144,2090.5102,16,2026-02-07 22:30:00+00:00,2087.3745,TRAILING_STOP,19,21.72,1.9997,2.0171,5.0318,17.7,0.416
56,SOLUSDT,LONG,spot,STRICT_SUPPORT,2026-02-08 11:15:00+00:00,87.507,87.2625,0.6309,2026-02-08 11:15:00+00:00,87.55,2026-02-08 11:30:00+00:00,88.02,0.003,0.0,2026-02-08 11:45:00+00:00,88.074,45.501711,4007.52,87.1363,87.1363,0,2026-02-08 16:30:00+00:00,87.0056,STOP_LOSS,19,-48.61,3.206,3.1671,7.9421,-54.99,-1.289
57,BNBUSDT,LONG,spot,STRICT_SUPPORT,2026-03-12 19:30:00+00:00,650.3578,649.5263,2.1568,2026-03-12 19:30:00+00:00,650.72,2026-03-12 19:45:00+00:00,651.03,0.0422,0.0,2026-03-12 20:00:00+00:00,651.3555,12.886452,8393.66,649.0949,649.0949,0,2026-03-12 20:30:00+00:00,648.1213,STOP_LOSS,2,-41.68,6.7149,6.6816,16.7248,-55.07,-1.891
58,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-03-31 15:00:00+00:00,2053.135,2048.8344,18.394,2026-03-31 15:00:00+00:00,2075.47,2026-03-31 15:45:00+00:00,2054.85,0.375,0.0,2026-03-31 16:00:00+00:00,2055.8774,3.928142,8075.78,2045.1556,2097.1692,12,2026-03-31 19:30:00+00:00,2094.0234,TRAILING_STOP,14,149.84,6.4606,6.5805,16.3763,136.8,3.248
59,SOLUSDT,LONG,spot,STRICT_SUPPORT,2026-05-04 17:30:00+00:00,84.544,84.4565,0.4102,2026-05-04 17:30:00+00:00,84.79,2026-05-04 18:45:00+00:00,84.74,0.036,0.0,2026-05-04 19:00:00+00:00,84.7824,99.956774,8474.57,84.3745,84.3745,0,2026-05-04 19:30:00+00:00,84.2479,STOP_LOSS,2,-53.42,6.7797,6.7369,16.869,-66.94,-1.642
60,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-05-04 17:30:00+00:00,2354.1642,2348.7768,12.5742,2026-05-04 17:30:00+00:00,2367.32,2026-05-04 19:15:00+00:00,2357.02,1.2558,0.0,2026-05-04 19:30:00+00:00,2358.2085,3.554682,8382.68,2346.262,2346.262,0,2026-05-04 23:30:00+00:00,2342.7426,STOP_LOSS,16,-54.98,6.7061,6.6622,16.6829,-68.34,-1.609
61,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-06-29 03:45:00+00:00,1574.102,1571.1518,9.9435,2026-06-29 03:45:00+00:00,1584.78,2026-06-29 04:45:00+00:00,1575.5,0.548,0.0,2026-06-29 05:00:00+00:00,1576.2877,5.291318,8340.64,1569.1631,1569.1631,0,2026-06-29 05:15:00+00:00,1564.5796,STOP_LOSS,1,-61.95,6.6725,6.623,16.5884,-75.25,-1.996
